#{"t_start": 1736034574.6894507, "env_id": "None"}
r,l,t
7.055949,223,15197.699359
7.37499,165,15205.322581
7.272649,172,15212.886383
7.261502,197,15221.43716
7.637288,167,15228.534826
6.88265,283,15239.974446
7.344169,137,15245.864438
7.435976,185,15253.443354
7.796561,167,15260.488755
6.404758,178,15267.797276
7.879221,236,15277.482637
8.597774,148,15282.552586
8.082697,180,15288.933819
7.106834,150,15293.977987
8.07205,171,15300.268743
7.992407,170,15306.291889
7.858219,177,15312.521283
8.123084,172,15318.581232
7.950749,323,15329.712554
7.469351,166,15335.303997
7.591295,244,15343.768995
7.837536,190,15350.527065
8.053443,181,15357.031274
7.789457,146,15362.324546
7.402752,161,15368.120583
7.382022,214,15375.973525
7.474492,188,15382.676079
7.704772,171,15388.826226
7.886966,202,15395.712593
7.92747,248,15404.350317
7.754276,164,15410.252707
7.14309,168,15416.401783
7.71326,170,15422.484606
7.970561,200,15429.237073
7.793682,248,15437.777649
7.673897,182,15444.161243
8.741889,227,15451.900695
7.677131,181,15458.440032
7.603628,177,15464.398283
7.041662,138,15469.044159
8.175582,161,15474.218258
7.214427,136,15478.526312
7.856175,142,15483.144573
7.931761,184,15489.131684
7.941086,217,15495.840969
6.436849,183,15502.443629
7.228974,184,15509.10293
6.221685,160,15514.944918
7.788395,171,15521.26392
6.130337,281,15531.487036
6.251325,154,15537.18179
7.634188,136,15542.33243
8.253266,180,15548.870694
8.234775,177,15555.326941
7.757173,191,15562.132791
7.279342,147,15566.735375
7.625782,169,15572.160602
6.536523,177,15578.268068
7.893309,146,15582.762693
8.195384,192,15589.485233
7.72915,185,15596.540963
6.082085,162,15602.301039
7.505691,159,15608.189425
7.840783,235,15617.529274
7.268238,145,15622.009732
7.774025,213,15629.17908
6.642911,149,15634.678498
7.437942,174,15641.012774
7.957135,177,15647.49627
7.520482,173,15653.779871
6.839345,134,15658.464697
6.047134,146,15663.923492
7.950695,190,15670.831747
7.092519,249,15679.941158
7.792766,177,15686.011229
6.800649,223,15693.948893
6.812142,156,15699.643569
6.938493,167,15705.319475
7.919022,191,15711.294972
7.893771,244,15718.497866
7.334151,197,15724.829848
6.736817,230,15732.259822
6.537118,177,15737.807345
6.021404,129,15741.675994
6.506541,151,15746.376749
7.778417,253,15754.201768
7.164533,161,15759.216097
8.269294,176,15764.751056
7.737554,218,15771.638395
8.087467,174,15777.090813
7.45225,155,15782.27275
9.345899,249,15790.522806
7.414955,180,15796.18292
1.483318,146,15800.535074
7.604031,172,15806.093205
7.596157,176,15811.340317
6.418038,229,15818.7475
7.844428,180,15823.927306
7.68245,248,15831.970202
7.565258,167,15837.191082
7.205668,163,15842.403282
4.043754,173,15847.761429
7.810986,167,15852.940479
7.970522,239,15860.453183
7.291253,163,15865.256588
7.801019,187,15871.13355
8.063252,151,15876.184604
2.428298,181,15882.599856
7.214284,212,15890.269838
7.436756,243,15897.910371
7.834933,162,15903.456808
7.851227,143,15908.766019
7.7824,150,15913.958487
7.266296,160,15919.861293
5.860266,147,15925.515049
8.392004,235,15933.569992
7.567651,216,15941.248675
8.214049,184,15947.9866
7.590047,195,15954.98101
6.597447,165,15960.849093
6.823591,141,15966.426386
8.908794,299,15977.393112
7.098923,178,15983.723056
7.48354,211,15990.528968
3.071117,182,15996.365919
7.725885,184,16002.212577
7.808676,168,16007.098335
7.838157,194,16013.623289
6.887408,154,16018.45489
7.799719,183,16024.564838
8.536742,200,16031.628803
6.624987,172,16037.625376
8.238209,198,16045.087532
8.023913,238,16053.48697
7.951064,187,16060.255845
6.910983,176,16066.742066
7.281424,177,16073.182843
7.492824,173,16079.517711
7.925533,151,16085.170625
7.853233,147,16090.374422
6.753545,158,16096.905887
7.134498,158,16102.996101
8.413111,183,16109.126566
8.39009,169,16115.001364
6.198662,185,16121.022887
7.799918,155,16126.141062
7.401273,165,16131.984759
7.038059,162,16137.95866
6.934873,160,16143.924298
7.718923,173,16150.221286
6.617016,167,16156.308216
7.541259,235,16164.631374
8.031625,174,16172.120268
7.861578,254,16183.530681
7.786806,221,16191.922813
7.278991,178,16197.495998
7.607299,279,16206.16008
7.617396,264,16214.247535
7.64525,145,16218.955765
6.407463,214,16225.384588
7.746948,185,16231.151055
7.906127,184,16236.990371
8.269884,223,16243.853529
6.357035,180,16249.365902
7.35568,144,16254.034532
7.863212,185,16259.993974
7.196392,169,16265.129744
6.499357,195,16271.263024
8.078981,178,16276.942079
7.204072,201,16283.658755
7.211572,171,16288.646576
7.848793,169,16293.957336
7.00104,158,16298.809113
7.647613,174,16304.348395
7.664445,176,16309.978048
7.726117,177,16315.23171
8.247753,181,16321.212822
8.125047,156,16325.571735
7.644313,181,16331.301529
7.491985,142,16335.912836
7.394034,145,16340.145366
7.077007,257,16348.445339
8.434725,174,16353.954216
7.750057,178,16359.369591
7.987503,207,16365.309923
8.044409,175,16370.489421
7.489753,188,16376.474183
7.716695,196,16382.463149
7.737683,161,16387.353911
8.119134,166,16392.517415
7.843773,188,16398.580812
7.840607,191,16405.099291
7.576159,176,16410.563061
8.136684,226,16417.358605
7.910374,143,16422.128937
3.436103,119,16426.25811
7.04445,193,16432.645704
7.256233,174,16438.17301
7.950547,187,16443.956362
7.267376,167,16449.255507
8.156678,226,16456.362027
2.410048,159,16461.331121
7.791392,184,16467.036547
7.618958,196,16472.97387
7.874146,165,16478.125054
8.470106,193,16484.258246
7.872622,206,16490.386223
7.226042,173,16496.034581
7.851907,213,16502.748942
7.379345,171,16509.475812
7.575395,199,16517.898127
7.131041,148,16524.527616
5.761631,179,16532.038412
6.559266,182,16539.629544
8.11675,154,16546.219915
6.796394,178,16553.938267
8.89602,196,16562.125202
7.357545,192,16569.837073
6.623024,168,16576.59143
7.932717,186,16584.247978
7.477471,267,16595.467226
7.606595,199,16601.932024
6.579944,191,16608.039891
7.876409,170,16613.175237
6.287958,157,16618.707471
7.162946,204,16627.061809
7.432941,178,16634.750903
7.885498,151,16641.249794
7.886825,186,16648.713155
8.626343,195,16657.062796
6.904356,241,16667.123631
6.703542,158,16674.07143
7.608209,138,16679.474859
7.213166,169,16684.725911
7.377409,168,16690.720338
7.945161,174,16696.268743
8.070319,178,16702.076536
7.13744,172,16707.084215
8.196381,186,16712.854118
6.602,136,16717.214071
7.94877,198,16723.659221
7.195594,217,16731.772115
7.41757,159,16737.06112
6.574062,163,16741.644567
7.187024,157,16746.600677
7.676518,164,16751.833774
7.890278,166,16757.300785
7.483117,179,16762.859653
7.863771,179,16768.5208
7.870033,159,16773.620989
6.673669,162,16778.521381
7.593511,143,16783.319932
8.06483,171,16788.836197
7.212804,210,16795.849967
7.524864,158,16801.005734
8.10171,188,16807.191764
7.85583,196,16813.29787
7.977525,173,16818.79822
7.649864,179,16824.544069
7.369533,171,16829.884162
7.530621,158,16835.395668
7.630299,191,16841.303749
7.938926,208,16847.780545
7.852927,168,16852.953546
7.626127,190,16858.666502
7.658369,160,16863.941709
7.530452,168,16869.662741
8.04343,191,16875.979059
8.230448,175,16881.459519
7.610516,170,16887.079639
7.78726,258,16895.461452
8.2444,202,16901.723252
6.952857,165,16907.036627
8.460109,189,16913.0456
6.929956,146,16917.670173
7.755175,210,16924.722338
6.512319,160,16929.555665
7.712868,289,16938.434616
6.793813,169,16943.769568
7.956414,174,16949.265277
7.866305,181,16955.061279
8.057313,165,16960.224159
6.893613,167,16965.773818
7.560117,178,16971.155324
7.482652,210,16977.499992
6.976118,177,16983.196792
7.056661,193,16989.42296
7.104439,190,16995.750853
7.480342,169,17001.230619
6.321058,149,17005.961192
7.190112,162,17011.328241
7.145649,190,17017.045959
6.323035,116,17022.013035
6.857375,170,17029.176039
7.572168,245,17039.448528
7.424187,245,17049.517286
7.481535,171,17055.957673
8.17665,160,17060.869642
7.984224,207,17067.716841
6.287527,180,17073.862963
6.928173,158,17079.040865
7.737868,200,17085.411053
7.577061,160,17090.81426
6.655139,295,17100.043129
7.150593,147,17104.879128
7.913717,159,17110.492317
7.288982,160,17116.163453
7.724791,147,17121.462068
7.48029,209,17128.921374
5.054043,144,17134.076143
7.908916,199,17140.992464
8.724793,204,17148.02405
6.93633,140,17152.498822
7.178145,186,17158.403599
8.212908,201,17165.004054
7.704046,166,17170.312198
7.75563,210,17177.430928
7.616107,191,17183.460163
7.171817,192,17189.532477
0.14394,222,17196.315266
6.694358,171,17201.48888
8.478874,168,17206.709083
7.846107,147,17211.261589
8.369006,165,17216.61935
6.47852,112,17220.140408
7.323465,180,17225.438587
7.989751,185,17231.14462
5.600953,118,17234.728605
7.437828,169,17240.044878
7.804271,199,17246.148607
7.141198,154,17251.247414
6.799,179,17257.174769
6.533561,176,17262.65624
7.78858,196,17268.991555
7.370325,168,17274.94289
7.478025,182,17281.140315
7.546576,170,17287.086873
7.895652,184,17293.6055
7.588767,197,17300.549166
7.038949,300,17311.142694
7.096642,144,17316.238301
6.808537,140,17320.616039
8.234469,204,17327.109592
6.622898,232,17334.018983
6.192718,121,17337.975326
7.941094,212,17344.672003
7.830327,170,17349.878264
6.185677,170,17354.961421
7.496027,157,17360.056636
7.984227,177,17365.449872
7.550345,209,17372.306833
7.887146,213,17378.995411
7.60854,155,17383.690932
8.066987,283,17392.355153
7.035272,166,17397.618776
8.239001,166,17402.874035
5.978857,187,17408.69332
8.089829,185,17414.73242
7.847898,165,17420.033013
8.123435,158,17424.498845
7.087675,163,17429.54858
5.020874,117,17433.492433
6.015676,164,17438.604483
8.284099,209,17444.705975
8.154117,178,17450.329687
7.841728,173,17456.259372
8.285659,209,17463.835839
6.945982,190,17470.832263
8.139751,187,17477.828513
8.163312,191,17484.05363
8.311061,253,17491.76652
7.468301,172,17497.290314
8.01552,199,17503.337599
6.033709,129,17507.093526
7.492404,163,17512.18171
7.333812,226,17519.279416
7.948155,164,17525.245804
6.175853,170,17531.625454
7.752921,167,17537.835958
7.580142,178,17544.320934
7.662336,176,17550.689779
7.131821,196,17557.725562
8.466491,187,17564.511035
7.328344,193,17571.538891
7.581652,305,17582.397084
6.856129,141,17587.401187
8.23672,174,17593.665483
7.130387,231,17602.276506
7.983099,216,17609.079552
7.644315,177,17614.239287
8.049801,182,17620.153248
7.589737,271,17628.322414
8.662422,169,17633.760693
6.731628,120,17637.423683
6.98593,278,17646.163595
8.242521,241,17653.481281
7.849668,202,17659.759881
6.441738,271,17668.302571
6.993533,162,17673.305662
7.631072,160,17678.144073
7.58416,181,17684.013013
7.962207,173,17690.262103
8.89336,187,17696.014217
6.90541,160,17700.834438
7.90382,166,17706.100732
8.360241,205,17712.360678
8.473295,159,17717.452975
7.486539,194,17723.206594
8.330868,179,17728.986936
7.97199,188,17735.002398
8.673023,194,17741.966321
7.089674,168,17749.254071
7.994516,196,17757.640943
8.515209,147,17763.725716
6.794909,163,17770.125679
8.591751,190,17778.054947
7.157694,167,17783.291977
7.732944,167,17788.21755
8.489309,197,17794.687624
7.73249,147,17799.21891
7.478814,165,17804.320619
7.137091,164,17809.404773
8.715811,156,17814.525118
8.057546,246,17822.119203
8.309757,178,17827.468333
7.627441,238,17834.740335
7.62648,187,17840.158556
5.332864,207,17846.276568
7.796914,287,17855.171133
8.052111,160,17860.474358
7.349129,241,17867.918186
7.752771,162,17873.019644
7.474689,164,17878.165564
8.780433,160,17883.145013
8.479096,170,17888.684732
6.931458,173,17894.374558
7.723031,174,17900.169257
7.381526,147,17904.867417
2.763481,146,17909.433145
8.762471,161,17914.539721
8.268934,157,17919.530274
6.567903,122,17923.172251
8.119788,223,17930.090948
7.571088,157,17935.043477
7.876054,191,17940.949581
6.088558,149,17945.69222
7.844886,188,17951.511057
8.618865,181,17957.087273
7.811841,195,17963.115021
8.65933,197,17969.224271
5.349979,116,17973.073039
8.008026,177,17978.599676
7.712003,198,17984.709559
7.535667,213,17991.202191
8.31379,172,17996.58015
8.479163,191,18002.755217
7.370914,206,18009.064588
7.652289,160,18014.112411
4.559332,171,18019.460939
3.178707,84,18022.092475
7.301527,182,18027.781804
6.941741,137,18032.316492
5.048931,160,18037.368163
8.005507,196,18043.179762
8.796171,190,18049.082654
6.585429,217,18055.895858
8.635034,143,18060.153402
6.395488,123,18064.182977
8.795512,169,18069.529387
8.031678,162,18074.633394
8.35666,170,18079.954061
6.757769,197,18086.057423
3.8949,224,18092.870582
8.012287,206,18099.194786
8.47413,197,18105.290085
6.75101,133,18109.557202
7.030661,140,18114.084754
8.540503,188,18119.936979
8.694236,189,18125.78902
3.202841,206,18132.188173
7.310041,157,18137.180079
8.266228,194,18143.237724
7.572511,196,18149.60302
7.980439,237,18157.080896
7.914089,165,18162.490822
7.887483,169,18168.121209
7.44441,151,18173.092509
8.512491,199,18179.660167
7.819006,187,18186.059116
8.178545,184,18192.244292
4.882238,235,18199.85718
7.88144,186,18205.908002
7.741111,187,18212.112299
8.151436,187,18218.064802
8.361975,151,18222.903266
8.511422,192,18229.067109
8.047983,182,18234.825917
8.653559,211,18241.32657
7.619866,194,18247.350034
7.815859,164,18252.532567
7.707673,171,18257.8699
8.068356,167,18262.860597
7.256923,194,18269.171248
7.775491,158,18273.95654
7.26014,159,18279.011201
8.097811,165,18284.152843
7.486701,158,18289.209895
8.550946,177,18294.708835
7.723125,197,18300.826892
7.750185,142,18305.385373
8.295383,192,18311.423179
7.251254,296,18320.905593
7.297921,155,18326.107687
3.72109,81,18328.790121
5.946645,154,18333.953748
7.367281,172,18339.603219
7.446539,172,18345.179108
2.924842,137,18349.479008
8.120816,216,18356.348024
7.76555,153,18361.405241
3.472059,170,18366.90187
9.082195,170,18372.458988
6.65724,177,18378.22854
8.969909,175,18383.917993
7.460756,246,18391.764221
7.945981,155,18396.907899
8.442951,182,18402.860287
7.810225,163,18408.220914
8.071316,188,18414.257463
7.428244,164,18419.609649
7.826171,162,18424.921571
7.493448,166,18430.468711
8.081164,198,18436.759282
8.234582,188,18442.657891
8.075192,251,18450.343081
7.14827,157,18455.263393
7.96846,152,18460.09447
7.844304,187,18465.95946
8.015169,166,18471.214016
8.1898,173,18476.650093
8.502453,188,18482.598686
6.688888,145,18487.322217
7.530607,186,18493.546369
7.832369,169,18498.44849
6.725503,206,18504.624892
7.960862,187,18510.49549
3.132628,197,18516.731488
7.747997,165,18521.739743
8.508303,208,18528.389354
7.071027,230,18535.222274
4.632401,202,18541.556263
8.572693,193,18547.716357
0.282537,91,18550.295779
8.402908,180,18556.1944
7.758348,154,18560.805306
7.672882,178,18566.331146
7.692458,218,18572.833744
7.926587,204,18579.70619
6.877835,180,18585.080486
8.102242,205,18591.461921
6.184453,143,18596.101523
8.482236,212,18602.667496
6.600896,138,18607.323188
8.288388,190,18613.289085
7.25939,173,18618.606898
6.779442,133,18622.881349
7.498939,183,18628.659404
7.40777,172,18634.091232
8.028032,162,18639.332688
7.977041,192,18645.502336
7.338833,160,18650.069814
7.229341,169,18655.445195
7.237151,205,18662.125364
7.380894,141,18666.538879
7.903425,287,18675.672836
4.665898,97,18679.557366
8.154938,165,18685.795574
7.911448,169,18691.645903
5.19469,103,18694.97131
7.850753,220,18702.4618
7.083791,162,18707.983737
7.689135,281,18717.72006
7.866696,149,18722.715278
7.751918,166,18727.97064
7.554414,202,18734.066113
7.765161,200,18740.158471
8.240274,210,18746.549415
7.325412,210,18753.54989
8.384809,225,18760.283628
7.053951,142,18764.587251
8.036394,204,18770.774296
7.764065,148,18775.541146
7.718417,171,18780.562286
8.431967,215,18787.02095
8.247241,198,18793.538823
8.158281,195,18799.943115
7.531184,165,18805.287215
7.707009,214,18812.053202
