#{"t_start": 1735641528.0849004, "env_id": "None"}
r,l,t
18.900085,684,7723.082251
18.426813,595,7738.638734
20.491742,539,7752.847752
20.867581,498,7766.311871
20.29204,494,7779.390671
20.120651,533,7793.437548
19.797596,564,7808.232759
18.71666,504,7821.556837
20.361174,493,7834.831642
19.953097,487,7847.819976
19.46565,498,7860.901834
19.862092,527,7874.61375
21.178535,533,7888.72371
20.130708,487,7901.204939
21.388353,523,7915.010487
5.729714,188,7921.155602
5.800764,169,7925.414927
18.961101,625,7941.68551
20.113914,517,7955.28831
19.734938,501,7968.658707
19.984786,503,7982.19757
19.993562,526,7996.426176
19.258203,529,8010.628021
21.094903,500,8023.91123
21.771102,501,8037.22793
20.775151,554,8051.768855
20.109698,500,8065.193962
20.817671,545,8079.431425
19.51725,630,8095.681374
21.315418,492,8108.741036
20.74061,523,8122.545936
19.739842,506,8135.963801
21.802079,495,8149.141735
21.178989,506,8162.580976
19.937076,535,8176.801048
20.190188,491,8189.964141
19.515841,491,8202.515636
20.019633,491,8215.361657
20.963936,504,8228.319498
19.711365,536,8242.221278
19.700078,542,8256.591574
19.847271,494,8269.763977
21.13874,503,8283.067784
21.040211,494,8296.273328
21.714242,498,8309.718154
20.925335,495,8322.848374
20.971008,525,8336.728136
19.46563,501,8350.126568
21.128004,484,8363.018253
20.182576,495,8376.225963
19.955386,544,8390.556145
20.964612,504,8403.900519
21.269843,491,8416.493728
19.943054,550,8431.268233
21.384244,508,8444.461224
19.165375,604,8460.829241
20.912436,497,8473.578106
21.384834,489,8486.488616
21.21868,479,8498.805782
19.776087,715,8518.605552
18.701886,454,8530.531475
20.581087,531,8544.668912
20.881801,490,8557.275752
20.152015,498,8570.401074
20.990799,474,8583.281075
20.338655,502,8596.713259
21.436709,499,8610.079487
20.897436,464,8622.559146
21.448809,488,8635.63397
19.580848,476,8648.267395
18.593687,484,8661.043586
19.856061,495,8674.1268
20.069845,597,8689.595265
19.810745,602,8705.109889
20.891943,479,8717.796974
20.716884,470,8729.963706
20.705483,470,8741.965938
21.121466,498,8755.03616
18.676589,489,8767.927689
20.601344,529,8781.73479
21.583176,477,8794.454075
21.168842,473,8807.044531
20.756166,480,8819.967164
20.952906,537,8834.046681
21.820662,467,8846.602888
19.960948,452,8858.550943
19.037778,503,8871.534302
19.875465,494,8884.136902
21.842857,500,8897.061933
19.624028,489,8910.098594
19.28533,503,8923.606565
20.595583,476,8936.464317
19.530326,490,8949.413181
20.468369,482,8962.206593
19.826412,494,8975.311855
19.925402,472,8987.811799
20.21651,529,9001.660697
19.491909,446,9012.604807
19.415671,484,9024.976758
20.407845,469,9037.528369
20.260354,481,9050.340815
20.43811,475,9062.961842
21.053344,514,9076.420843
20.905457,484,9089.255112
20.597558,463,9101.612764
19.489862,471,9113.651461
19.592704,478,9125.659825
20.726367,490,9138.449045
20.175293,457,9150.646235
19.698382,478,9163.402999
20.023605,475,9176.085964
19.339821,497,9189.178261
19.492663,469,9201.76255
20.354163,526,9215.612993
19.94344,468,9227.521556
21.194077,489,9240.272878
19.090523,471,9252.518926
18.036519,478,9265.224153
19.486525,474,9277.828264
21.099545,499,9291.049064
20.526018,493,9304.086328
20.309928,475,9316.68467
19.633048,474,9329.322573
18.806838,481,9341.562061
20.458643,534,9355.493845
21.276339,500,9368.394628
19.527333,466,9380.540514
19.168798,479,9393.293334
19.158401,526,9407.170028
19.266549,463,9419.718068
18.340033,471,9432.308541
19.037575,460,9444.653087
18.426238,490,9457.567504
19.097855,464,9469.476805
19.495833,495,9482.488861
19.405036,484,9495.147655
20.001826,491,9508.327267
20.141292,458,9520.666082
20.657899,463,9533.076019
19.039727,468,9545.777064
20.197256,498,9559.051702
19.871397,468,9571.6248
20.183668,511,9585.04699
19.31408,564,9600.003706
18.475074,476,9611.840067
19.612866,467,9624.0381
20.115257,470,9636.705142
19.371308,491,9649.688411
18.675632,482,9662.569135
19.221019,517,9676.105083
21.448248,652,9692.753717
20.638281,505,9706.061874
18.999838,472,9718.695712
20.346639,490,9731.592906
19.719574,536,9745.757393
19.492255,473,9758.323951
21.470818,503,9771.73102
20.734969,477,9784.162551
20.733675,501,9796.92096
20.056634,486,9809.315791
19.813893,474,9821.842439
17.41661,505,9835.208848
20.254058,501,9848.411923
21.383587,658,9865.459231
20.003155,558,9879.907299
19.857476,585,9895.577155
20.236805,466,9907.770537
19.205871,468,9920.236804
20.201136,475,9932.811369
19.665338,482,9945.66806
20.165516,514,9959.419985
20.156675,467,9971.790786
21.764316,466,9984.14097
19.67303,468,9995.767825
19.908307,481,10008.068466
19.413404,465,10020.671014
19.840429,468,10033.167664
20.305495,467,10045.592238
19.569153,466,10058.029414
19.73281,477,10070.716161
19.780495,464,10082.919796
20.216006,477,10094.997955
20.366835,521,10108.540482
19.81417,460,10120.653805
20.800462,462,10132.967257
19.760935,547,10147.387671
21.084029,485,10160.200109
19.052479,480,10173.05874
19.370927,532,10186.921715
20.129747,492,10200.123279
18.127344,538,10214.200321
19.755463,470,10226.67426
20.108751,465,10238.468501
20.222956,457,10250.131296
20.116096,514,10263.800191
20.419253,492,10276.751892
20.409873,491,10289.744128
18.717458,610,10305.547953
19.549831,515,10319.192594
17.96832,573,10333.912379
18.751021,506,10347.401753
20.5681,489,10360.364292
19.919811,474,10372.874271
20.293605,493,10385.985268
20.091581,479,10398.888379
19.742849,466,10411.443169
