#{"t_start": 1731235527.5467494, "env_id": "None"}
r,l,t
20.110146,1001,21533.587525
39.051754,1001,21554.401236
14.226479,272,21560.419334
63.661968,1001,21581.320268
58.876958,1001,21602.122143
42.176484,1001,21623.301362
0.673481,275,21629.506734
56.973652,933,21649.005844
32.970645,1001,21670.002272
58.540245,1001,21691.021127
16.118305,1001,21712.35089
51.375463,1001,21733.298349
52.701313,966,21753.50988
56.081833,1001,21774.118928
56.427557,1001,21794.810502
51.622518,1001,21815.8831
62.246022,1001,21836.927712
14.033684,260,21842.6667
36.71296,1001,21863.689197
51.879889,1001,21884.484182
70.511298,1001,21905.579006
11.260866,221,21910.621145
59.261596,1001,21931.793564
41.252939,1001,21952.718994
67.09409,1001,21973.575082
61.632498,1001,21994.673248
57.67819,1001,22016.044281
1.340988,658,22030.027736
62.190764,1001,22050.968074
64.821905,1001,22071.888776
15.408951,1001,22092.884232
63.498197,1001,22113.840347
23.858448,1001,22134.879069
10.111946,1001,22155.694727
68.31958,1001,22176.600133
36.690668,1001,22198.113923
24.283695,1001,22220.369147
23.66006,1001,22241.509828
39.901458,1001,22262.302402
9.094995,1001,22283.100544
21.653728,407,22291.892668
33.718167,1001,22313.132249
0.303605,522,22324.253003
14.483209,568,22336.241829
39.683577,745,22352.046702
26.511203,505,22362.826101
23.270625,1001,22383.712696
8.409596,187,22387.960506
64.991818,1001,22408.611033
15.778651,1001,22429.793616
4.700269,256,22435.520603
65.758671,1001,22456.11367
32.30005,1001,22477.041906
23.456072,400,22485.686188
8.586511,589,22498.071125
62.840818,1001,22518.97711
16.01058,293,22525.600957
65.332359,1001,22546.537338
21.625177,382,22554.854957
65.49475,1001,22575.876123
33.772375,1001,22597.053999
0.352254,1001,22618.651112
48.763253,1001,22639.643779
8.062254,503,22650.332686
54.298894,1001,22671.326117
50.65536,863,22689.390826
56.785181,1001,22710.229289
61.927926,1001,22731.08243
48.713136,1001,22751.904735
0.168775,1001,22772.763549
26.131186,1001,22793.667285
51.273572,1001,22814.545269
25.731654,435,22823.978457
9.488418,183,22828.299417
33.527172,1001,22849.15884
46.529041,1001,22870.072568
12.207943,304,22876.724482
44.568018,1001,22897.75278
13.703022,887,22916.301868
36.280496,1001,22937.092388
19.733976,364,22945.045481
45.218997,1001,22965.753857
11.327124,303,22972.426743
58.046728,1001,22993.334393
10.421847,1001,23014.265911
44.249289,1001,23034.995617
33.103767,1001,23056.171745
58.820484,1001,23077.074573
60.506795,1001,23098.500449
36.370121,1001,23120.851386
29.974638,1001,23141.840496
65.034194,1001,23162.989604
49.599573,1001,23184.035208
53.602778,1001,23205.394171
43.641743,1001,23226.517418
48.845241,1001,23247.539439
65.332877,1001,23268.388007
16.548754,328,23275.45499
38.500445,712,23290.628344
59.805223,1001,23311.729067
54.048685,1001,23333.168213
20.868138,828,23350.764862
36.547337,1001,23371.715501
21.81663,1001,23392.640123
59.359587,1001,23413.733604
55.863764,1001,23434.696336
63.312618,1001,23455.589797
50.106551,1001,23476.313793
32.903672,1001,23497.536867
45.017059,1001,23518.724734
46.387177,1001,23539.694048
67.712856,1001,23560.573157
50.356915,1001,23581.460305
46.531414,1001,23602.609022
51.8772,1001,23623.685297
30.421617,1001,23644.706522
61.456075,1001,23665.631501
41.178147,876,23684.117244
55.609657,1001,23705.396079
10.641558,1001,23726.246953
58.821994,1001,23747.232909
53.36042,1001,23768.353862
16.289931,370,23776.4324
16.53824,335,23783.899725
54.380604,1001,23805.051729
9.946148,206,23809.952036
53.055006,1001,23831.385279
42.872282,994,23852.379045
61.946661,1001,23873.462182
56.991835,1001,23894.670396
56.775474,1001,23915.812996
35.803088,1001,23937.141287
51.644566,1001,23958.231386
53.354802,1001,23979.217208
16.0611,537,23990.828544
8.806378,186,23995.221169
51.303395,1001,24017.674863
55.423043,1001,24038.870271
55.884695,1001,24061.23
43.641992,1001,24971.05005
18.624029,360,24980.836483
31.428883,576,24992.688512
16.049738,379,25000.388249
59.258538,1001,25018.665295
32.424414,856,25033.910583
24.179917,515,25043.194032
38.431546,1001,25060.679716
57.542313,1001,25078.381007
57.044116,1001,25096.023117
61.56354,1001,25113.698781
53.956983,1001,25131.352077
8.663748,402,25138.721755
9.294902,209,25142.69849
16.890894,1001,25160.457438
9.806327,210,25164.587051
51.062526,1001,25182.29259
51.60194,1001,25199.907685
54.535104,1001,25217.633243
53.068726,1001,25235.496851
52.090532,1001,25253.416833
59.68258,1001,25271.661103
13.66915,249,25276.497885
54.204039,1001,25294.294662
60.756803,1001,25312.280247
62.010208,1001,25331.112518
7.92806,240,25336.117748
65.600505,1001,25355.749057
7.310741,167,25359.423582
57.825534,1001,25377.565021
13.415842,283,25383.037423
40.22967,1001,25401.086053
56.086619,1001,25418.912618
56.858688,1001,25437.010774
7.168665,205,25441.114692
46.842107,1001,25459.287088
11.035126,499,25468.576565
38.348194,1001,25486.73314
58.857989,1001,25504.87063
11.218933,325,25511.085279
40.431544,1001,25529.254186
65.286137,1001,25547.244794
6.6636,181,25550.853611
52.822177,1001,25568.940477
56.29217,1001,25586.803378
59.339849,1001,25604.518321
39.282275,738,25617.885367
64.306563,1001,25635.800227
46.506103,1001,25653.754204
54.530814,1001,25671.892311
29.559682,737,25685.18542
52.949781,1001,25703.092602
55.039909,1001,25720.996101
12.322966,287,25726.401468
49.802939,1001,25744.409331
